no,date,type,work,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23,h24
148,2010-03-15,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,30,17,13,17,19,17,33.5,18,22,50,114,-999,-999,-999,-999,-999
149,2010-03-16,pm10,home,245,298,227,192,247,242,253,244,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,30,36,26,30,36
150,2010-03-16,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,252,261,252,189,96,58,54,43,32,35,31,-999,-999,-999,-999,-999
151,2010-03-17,pm10,home,36,40,38,51,53,55,50,43,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,42,40,50,49,46
152,2010-03-17,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,50,52,45,27,33,47,40,42,35,43,36,-999,-999,-999,-999,-999
153,2010-03-18,pm10,home,50,38,49,55,47,37,44,47,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,23,33,32,35,38
154,2010-03-18,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,36,39,39,43,41,32,33,42,36,36,29,-999,-999,-999,-999,-999
155,2010-03-19,pm10,home,36,35,33,36,36,33,39,36,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,60,66,66,66,59
156,2010-03-19,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,38,41,31,30,29,26,33,44,58,62,52,-999,-999,-999,-999,-999
157,2010-03-20,pm10,home,62,72,67,78,76,81,84,85,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,422,142,36,29,34
158,2010-03-20,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,86,91,88,78,32,52,58,56,101,221,313,-999,-999,-999,-999,-999
159,2010-03-21,pm10,home,46,52,52,41,36,24,25,27,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,36,37,40,35,30
160,2010-03-21,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,26,37,36,39,49,47,31,19,31,32,32,-999,-999,-999,-999,-999
161,2010-03-22,pm10,home,33,31,33,32,38,38,35,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,18,19,19,29,32
162,2010-03-22,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,52,50,47,57,50,59,37,22,25,30,24,-999,-999,-999,-999,-999
163,2010-03-23,pm10,home,37,34,37,36,36,35,31,45,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,57,52,56,58,63
164,2010-03-23,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,46,53,69,61,75,65,62,58,59,52,52,-999,-999,-999,-999,-999
165,2010-03-24,pm10,home,62,61,58,51,44,50,47,54,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,92,87,84,73,65
166,2010-03-24,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,54,58,57,62,64,67,70,66,69,65,70,-999,-999,-999,-999,-999
167,2010-03-25,pm10,home,69,73,68,61,57,57,53,46,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,24,22,27,33,37
168,2010-03-25,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,47,55,70,53,46,36,36,19,30,40,33,-999,-999,-999,-999,-999
169,2010-03-26,pm10,home,33,27,20,22,20,26,19,20,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,60,59,59,65,71
170,2010-03-26,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,28,32,51.56666667,52,32,46,45,45,54,58,59,-999,-999,-999,-999,-999
171,2010-03-27,pm10,home,70,62,58,52,53,58,54,64,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,100,95,99,93,102
172,2010-03-27,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,66,69,72,75,86,92,87,91,96,100,102,-999,-999,-999,-999,-999
173,2010-03-28,pm10,home,87,86,80,63,43,35,41,37,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,51,43,44,41,33
174,2010-03-28,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,38,33,43,38,29,25,25,33,35,49,47,-999,-999,-999,-999,-999
175,2010-03-29,pm10,home,31,29,29,33,37,30,34,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,67,64,63,67,66
176,2010-03-29,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,41,44,48,56,58,63,51,53,64,69,71,-999,-999,-999,-999,-999
177,2010-03-30,pm10,home,64,67,61,51,64,67,76,78,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,46,44,46,44,56
178,2010-03-30,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,75,74,59,58,55,47,58,60,73,67,52,-999,-999,-999,-999,-999
